OBJECTID,HSISID,SCORE,DATE_,DESCRIPTION,TYPE,INSPECTOR,PERMITID,NAME,RESTAURANTOPENDATE,CITY,FACILITYTYPE
25132031,04092018000,97,2021-08-12T04:00:00Z,NA,Inspection,Ginger Johnson,19196,Vegan Community Kitchen,2018/12/14 05:00:00+00,Apex,Restaurant
25132168,04092018561,92.5,2021-08-12T04:00:00Z,"No operator signature required due to COVID-19. Contact Shannon Flynn 919-210-6798 Shannon.flynn@wakegov.com if you have any questions.
Follow-Up: 08/22/2021",Inspection,Shannon Flynn,17988,Jersey Mike's Subs #3150,2021/03/18 04:00:00+00,MORRISVILLE,Restaurant
25132728,04092015670,95.5,2021-08-12T04:00:00Z,"No PIC signature due to COVID-19 precautions.  If there are any questions, contact me at Samantha.Sparano@wakegov.com or 919-618-8964.
Follow-Up: 08/20/2021",Inspection,Samatha Sparano,22529,JIMMY JOHNS # 1027,2010/06/24 04:00:00+00,RALEIGH,Restaurant
25133258,04092017636,95.5,2021-08-12T04:00:00Z,No signature of recipient due to COVID-19 pandemic.,Inspection,Christy Klaus,19823,FULL BLOOM COFFEE AND CRAFT,2017/06/20 04:00:00+00,GARNER,Restaurant
25139537,04092022004,97.5,2021-08-12T04:00:00Z,No signature required due to COVID-19.,Inspection,Elizabeth Jackson,20425,PUBLIX #1544 DELI,2017/02/06 05:00:00+00,APEX,Food Stand
25106674,04092440162,93,2021-08-13T04:00:00Z,School facility sanitation inspection completed.,Inspection,Jason Dunn,8876,NA,NA,NA,NA
25119266,04092017833,90.5,2021-08-13T04:00:00Z,Follow-Up: 08/20/2021,Inspection,Loc Nguyen,23125,TOWER INDIA,2018/05/02 04:00:00+00,MORRISVILLE,Restaurant
25119407,04092030504,98.5,2021-08-13T04:00:00Z,NA,Inspection,Nicole Millard,17113,Monique's Rollin' Stove (WCID #795),2020/11/04 05:00:00+00,RALEIGH,Mobile Food Units
25122306,04092017910,91,2021-08-13T04:00:00Z,"TCS*: Time-temperature control for safety foods or also called potentially hazardous foods...Verification visit to be made on Wedneday, August 20, 2021 to evaluate completion of Items #20 and 46 on this report.
Follow-Up: 08/20/2021",Inspection,Lucy Schrum,14018,Highway 55 Burgers Shakes & Fries,2018/08/30 04:00:00+00,KNIGHTDALE,Restaurant
25125876,04092015133,100,2021-08-13T04:00:00Z,NA,Inspection,Sarah Thompson,15269,Cobblestone @ Koka Booth Amphitheatre,2008/05/21 04:00:00+00,CARY,Restaurant
25128074,04092021575,98.5,2021-08-13T04:00:00Z,NA,Inspection,Sarah Thompson,18104,THE CRESCENT,2009/07/15 04:00:00+00,CARY,Food Stand
25091901,04092018634,100,2021-08-16T04:00:00Z,This facility gets ROP foods from Aux kitchen,Inspection,Zachary Carter,198,Ish Deli,2021/06/01 04:00:00+00,RALEIGH,Restaurant
25092480,04092021900,99.5,2021-08-16T04:00:00Z,"Report e-mailed to SM: s0090sm@retail.foodlion.com
Inspector info: Dipatrimarki Farkas; dipatrimarki.farkas@wakegov.com; (919) 210-8155",Inspection,Dipatrimarki Farkas,820,FOOD LION #90 PRODUCE,2015/10/22 04:00:00+00,RALEIGH,Food Stand
25092622,04092016117,94.5,2021-08-16T04:00:00Z,Follow-Up: 08/26/2021,Inspection,Maria Powell,551,JASMIN BISTRO,2012/02/29 05:00:00+00,RALEIGH,Restaurant
25097529,04092018596,95.5,2021-08-16T04:00:00Z,No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.,Inspection,Joanne Rutkofske,6758,Kale Me Crazy,2021/03/25 04:00:00+00,RALEIGH,Restaurant
25099945,04092018045,99.5,2021-08-16T04:00:00Z,NA,Inspection,Zachary Carter,2223,Jersey Mike's #3009,2019/01/30 05:00:00+00,RALEIGH,Restaurant
25101115,04092020817,98,2021-08-16T04:00:00Z,NA,Inspection,Sarah Thompson,4440,"Lowes Foods # 162 Meat, Seafood, and Sausages",1997/09/11 04:00:00+00,CARY,Food Stand
25104377,04092010138,97,2021-08-16T04:00:00Z,NA,Inspection,Maria Powell,3671,Char-Grill,1991/05/06 04:00:00+00,RALEIGH,Restaurant
25107612,04092440100,94.5,2021-08-16T04:00:00Z,The milk box in the cafeteria dining room is leaking. This milk box should be replaced or repaired A.S.A.P. The water from this leak could create trip and fall hazards. There is also a safety concern since this leak is creating a puddle of water near an electrical floor plug outlet. Priority repair item due to possible safety concerns. School facility sanitation inspection completed.,Inspection,Jason Dunn,12735,NA,NA,NA,NA
25110515,04092021011,100,2021-08-16T04:00:00Z,"Report e-mailed to SM: s0090sm@retail.foodlion.com
Inspector info: Dipatrimarki Farkas; dipatrimarki.farkas@wakegov.com; (919) 210-8155",Inspection,Dipatrimarki Farkas,4711,Food Lion #90 Deli,2000/07/01 04:00:00+00,RALEIGH,Food Stand
25111466,04092013252,98.5,2021-08-16T04:00:00Z,NA,Inspection,Ginger Johnson,7237,MacGregor Draft House,2001/01/02 05:00:00+00,CARY,Restaurant
25114252,04092021203,100,2021-08-16T04:00:00Z,No recipient signature required due to covid restrictions.,Inspection,John Wulffert,15213,Lowes Foods #207 Produce,2003/07/10 04:00:00+00,HOLLY SPRINGS,Food Stand
25119705,04092014790,99.5,2021-08-16T04:00:00Z,NA,Inspection,Loc Nguyen,10373,Starbucks #10158,2007/02/02 05:00:00+00,CARY,Restaurant
25123116,04092021801,98,2021-08-16T04:00:00Z,"Report e-mailed to PIC: woodsstreamlaneky@gmail.com, muhyibryant@gmail.com
Inspector info: Dipatrimarki Farkas; dipatrimarki.farkas@wakegov.com; (919) 210-8155
Follow-Up: 08/26/2021",Inspection,Dipatrimarki Farkas,14290,Jet's Pizza,2014/07/03 04:00:00+00,RALEIGH,Food Stand
25123233,04092018081,91.5,2021-08-16T04:00:00Z,No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.,Inspection,Joanne Rutkofske,7824,Cava #84,2019/03/19 04:00:00+00,RALEIGH,Restaurant
25123675,04092018083,98.5,2021-08-16T04:00:00Z,No recipient signature required due to covid restrictions.,Inspection,John Wulffert,22740,The Blind Pelican,2019/04/15 04:00:00+00,Holly Springs,Restaurant
25132827,04092018113,99,2021-08-16T04:00:00Z,NA,Inspection,Loc Nguyen,17789,Hickory Tavern,2019/06/12 04:00:00+00,MORRISVILLE,Restaurant
25137673,04092018458,96.5,2021-08-16T04:00:00Z,"Follow-Up: 08/26/2021
No signature required due to COVID-19.",Inspection,Elizabeth Jackson,12845,DUNKIN BASKIN ROBBINS HWY 55 CARY,2020/10/06 04:00:00+00,CARY,Restaurant
25091314,04092018422,98,2021-08-17T04:00:00Z,"Please continue to review the proposed food code changes and let me know if you have any questions. 

*Melodee Wallace Johnson - Melodee.Johnson@wakegov.com - Melodee.Johnson@wakegov.com*",Inspection,Melodee Johnson,21,Moe's Southwest Grill #283,2020/08/19 04:00:00+00,RALEIGH,Restaurant
25097128,04092017490,96.5,2021-08-17T04:00:00Z,Follow-Up: 08/24/2021,Inspection,Loc Nguyen,2504,Jasmin & Olivz Mediterranean,2016/12/19 05:00:00+00,CARY,Restaurant
25100036,04092440448,91.5,2021-08-17T04:00:00Z,School facility sanitation inspection completed.,Inspection,Jason Dunn,1934,NA,NA,NA,NA
25100444,04092440495,96.5,2021-08-17T04:00:00Z,Repair leak behind washing machine in the top floor laundry room. Repair or replace broken toilet tissue dispenser in the top floor student bathroom stall. Verify that all soap dispensers for hand wash sinks are fully stocked. School facility sanitation inspection completed.,Inspection,Jason Dunn,2358,NA,NA,NA,NA
25113294,04092021153,98,2021-08-17T04:00:00Z,No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.,Inspection,Joanne Rutkofske,8456,Fresh Market Produce,2002/10/14 04:00:00+00,RALEIGH,Food Stand
25116395,04092014123,96.5,2021-08-17T04:00:00Z,NA,Inspection,Ginger Johnson,14308,New Wangs Kitchen,2004/08/27 04:00:00+00,APEX,Restaurant
25117459,04092021332,99.5,2021-08-17T04:00:00Z,No PIC signature due to COVID-19 precautions.,Inspection,Ursula Gadomski,12822,Lowes Foods #218 Produce,2005/06/16 04:00:00+00,RALEIGH,Food Stand
25120457,04092017303,96.5,2021-08-17T04:00:00Z,"No signature of recipient due to COVID-19 pandemic.
Follow-Up: 08/27/2021",Inspection,Christy Klaus,14941,SHEETZ #607,2016/08/16 04:00:00+00,GARNER,Restaurant
25122585,04092017909,97,2021-08-17T04:00:00Z,"No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.
Toilet paper in both restrooms not in the dispensers. Use the toilet paper dispensers to reduce risk of cross contamination of hands.
VR-VERIFICATION REQUIRED. REHS will return within 10 days to verify hot water has been adjusted at the front prep handwashing sink to reach at least 100F.
Follow-Up: 08/27/2021",Inspection,Joanne Rutkofske,20540,Taco Bell #34245,2018/08/08 04:00:00+00,RALEIGH,Restaurant
25123746,04092017950,95,2021-08-17T04:00:00Z,"No PIC signature due to COVID-19 precautions.  If there are any questions, contact me at Samantha.Sparano@wakegov.com or 919-618-8964.
Follow-Up: 08/27/2021",Inspection,Samatha Sparano,14524,Tru by Hilton Foodservice,2018/08/17 04:00:00+00,MORRISVILLE,Restaurant
25125103,04092015658,99.5,2021-08-17T04:00:00Z,NA,Inspection,Sarah Thompson,23305,YURI JAPANESE RESTAURANT,2010/06/07 04:00:00+00,CARY,Restaurant
25126348,04092030386,96.5,2021-08-17T04:00:00Z,I'll follow up on the food temperatures in the larger prep unit Friday August 27. Be sure that food is being maintained cold at 41 degrees or colder.,Inspection,David Adcock,15010,Taqueria La Esquina (WCID #662),2018/12/21 05:00:00+00,Apex,Mobile Food Units
25127062,04092025162,93,2021-08-17T04:00:00Z,NA,Inspection,David Adcock,15734,Krispy Krunchy Chicken,2018/02/23 05:00:00+00,RALEIGH,Food Stand
25133515,04092017501,95.5,2021-08-17T04:00:00Z,NA,Inspection,Loc Nguyen,11843,Acacia Tree Asian Cuisine,2017/01/17 05:00:00+00,MORRISVILLE,Restaurant
25133883,04092018242,98,2021-08-17T04:00:00Z,Inspection led by Kendra Wiggins,Inspection,Naterra McQueen,17976,Black & White Coffee Roasters,2019/12/02 05:00:00+00,ROLESVILLE,Restaurant
25134318,04092021933,97.5,2021-08-17T04:00:00Z,No signature required due to COVID-19.,Inspection,Elizabeth Jackson,16748,CIRCLE K #3795,2016/02/24 05:00:00+00,APEX,Food Stand
25135328,04092021556,91.5,2021-08-17T04:00:00Z,"TCS*: Time-temperature control for safety foods or also called potentially hazardous foods...Verification visit to be made on Monday, August 23, 2021 to evaluate completion of Item #20 on this report.
Follow-Up: 08/23/2021",Inspection,Lucy Schrum,19944,Papa John's #2838,2008/11/19 05:00:00+00,KNIGHTDALE,Food Stand
25137671,04092016754,98,2021-08-17T04:00:00Z,NA,Inspection,Zachary Carter,19156,SUBWAY #1120,2014/09/05 04:00:00+00,RALEIGH,Restaurant
25138568,04092016968,88.5,2021-08-17T04:00:00Z,"Follow-Up: 08/27/2021
No signature required due to COVID-19.",Inspection,Elizabeth Jackson,19909,SULTAN'S DELI,2015/07/31 04:00:00+00,APEX,Restaurant
25139061,04092018186,94.5,2021-08-17T04:00:00Z,No signature of recipient due to COVID-19 pandemic.,Inspection,Christy Klaus,19383,Carolina Fish Fry,2019/09/26 04:00:00+00,GARNER,Restaurant
25139355,04092030483,98,2021-08-17T04:00:00Z,NA,Inspection,Nicole Millard,20238,The Pyramids (WCID #598),2020/06/19 04:00:00+00,RALEIGH,Mobile Food Units
25091596,04092016264,95.5,2021-08-18T04:00:00Z,"Complaint #9262161. TCS Foods: Time/Temperature Control for Safety Foods, previously named Potentially Hazardous Foods.  


If you have any questions/concerns, please feel free to call 919-868-6416 or email meghan.scott@wakegov.com
Follow-Up: 08/27/2021",Inspection,Meghan Scott,6102,THE YARD HOUSE #41,2012/09/21 04:00:00+00,RALEIGH,Restaurant
25093247,04092018513,96,2021-08-18T04:00:00Z,NA,Inspection,Loc Nguyen,842,Another Broken Egg,2020/12/29 05:00:00+00,MORRISVILLE,Restaurant
25095418,04092018692,99,2021-08-18T04:00:00Z,"Inspection led by Kendra Wiggins

Plan Review department is verifying that the drain tube inside the Kold-draft ice machine is approved. Follow-up will come at a later date.",Inspection,Lisa McCoy,1377,42 Lawrence,2021/08/11 04:00:00+00,RALEIGH,Restaurant
25095813,04092017127,98.5,2021-08-18T04:00:00Z,NA,Inspection,Zachary Carter,21012,HOLIDAY INN EXPRESS BREAKFAST,2016/01/05 05:00:00+00,RALEIGH,Restaurant
25095846,04092016619,98,2021-08-18T04:00:00Z,"*Inspector Info: Patricia Sabby/Patricia.Sabby@wakegov.com/919-796-8053*
As a COVID-19 prevention, PIC signature was not captured. PIC received inspection via email.",Inspection,Patricia Sabby,1563,SHEETZ #537,2014/02/14 05:00:00+00,RALEIGH,Restaurant
25098553,04092018481,98.5,2021-08-18T04:00:00Z,"No PIC signature due to COVID-19 precautions.  If there are any questions, contact me at Samantha.Sparano@wakegov.com or 919-618-8964.",Inspection,Samatha Sparano,1927,Aladdin's Eatery,2020/11/06 05:00:00+00,RALEIGH,Restaurant
25104849,04092440023,91.5,2021-08-18T04:00:00Z,Replace missing ceiling light shield cover in the modular building staff bathroom #804-01A. Classroom supplies were stored in modular building class bathroom #801-02. Class bathrooms are not clean storage locations and these class supplies should be removed from this class bathroom. A fire ant mound is present along the front entrance ramp to modular building #804. Pest control treatments are required in this location. School facility sanitation inspection completed.,Inspection,Jason Dunn,13265,NA,NA,NA,NA
25105971,04092010851,96,2021-08-18T04:00:00Z,Inspection led by Kendra Wiggins,Inspection,Lisa McCoy,8417,Parkside,1991/07/10 04:00:00+00,RALEIGH,Restaurant
25107293,04092011879,96,2021-08-18T04:00:00Z,No PIC signature due to COVID-19 precautions.,Inspection,Ursula Gadomski,22120,El Dorado #8,1996/05/31 04:00:00+00,RALEIGH,Restaurant
25108071,04092021066,99,2021-08-18T04:00:00Z,"Report e-mailed to PIC
Inspector info: Dipatrimarki Farkas; dipatrimarki.farkas@wakegov.com; (919) 210-8155",Inspection,Dipatrimarki Farkas,14436,Circle K #8527,2001/05/03 04:00:00+00,RALEIGH,Food Stand
25112519,04092013546,99.5,2021-08-18T04:00:00Z,Lowboy unit was being cleaned during the time of inspection. Observed cheese sauce being made during the time of inspection.,Inspection,Zachary Carter,15119,Mojoe's Burger Joint,2002/03/27 04:00:00+00,RALEIGH,Restaurant
25123144,04092021635,93,2021-08-18T04:00:00Z,"It appears that a  small fryer has been added to the deli. Normally when a kitchen has a fryer, a hood system is required. If you have added the fryer without getting approval, it must be removed.",Inspection,David Adcock,15289,INTERNATIONAL FOODS DELI,2010/12/01 05:00:00+00,RALEIGH,Food Stand
25123499,04092025174,98,2021-08-18T04:00:00Z,"*Inspector Info: Patricia Sabby/Patricia.Sabby@wakegov.com/919-796-8053*
As a COVID-19 prevention, PIC signature was not captured. PIC received inspection via email.",Inspection,Patricia Sabby,16779,Meez Market & Catering,2018/04/19 04:00:00+00,RALEIGH,Food Stand
25123540,04092015008,97.5,2021-08-18T04:00:00Z,No signature required due to COVID-19.,Inspection,Elizabeth Jackson,18023,IHOP #3181,2007/11/14 05:00:00+00,APEX,Restaurant
25130498,04092017122,100,2021-08-18T04:00:00Z,Keep up the good work!,Inspection,Ginger Johnson,16480,BELLINI FINE ITALIAN CUISINE,2015/12/30 05:00:00+00,CARY,Restaurant
25132985,04092016110,95.5,2021-08-18T04:00:00Z,No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.,Inspection,Joanne Rutkofske,17463,CHICK-FIL-A #2850,2012/02/23 05:00:00+00,RALEIGH,Restaurant
25133678,04092021977,97.5,2021-08-18T04:00:00Z,NA,Inspection,Naterra McQueen,12213,SPEEDWAY #6962,2016/09/07 04:00:00+00,GARNER,Food Stand
25138412,04092016513,97.5,2021-08-18T04:00:00Z,"*Inspector Info: Patricia Sabby/Patricia.Sabby@wakegov.com/919-796-8053*
As a COVID-19 prevention, PIC signature was not captured. PIC received inspection via email.",Inspection,Patricia Sabby,19294,SUBWAY #59146,2013/09/30 04:00:00+00,RALEIGH,Restaurant
25139601,04092018464,99.5,2021-08-18T04:00:00Z,No recipient signature required due to covid restrictions.,Inspection,John Wulffert,20118,Pimiento Tea Room,2020/10/16 04:00:00+00,HOLLY SPRINGS,Restaurant
25091614,04092022030,95.5,2021-08-19T04:00:00Z,NA,Inspection,Maria Powell,5584,AUNTIE ANNE'S NC #111,2017/08/30 04:00:00+00,RALEIGH,Food Stand
25092233,04092021893,99,2021-08-19T04:00:00Z,NA,Inspection,Maria Powell,2062,FOOD LION #1654 PRODUCE,2015/10/21 04:00:00+00,RALEIGH,Food Stand
25093086,04092015942,92,2021-08-19T04:00:00Z,No signature required due to COVID-19.,Inspection,Elizabeth Jackson,1037,RED BOWL ASIAN BISTRO,2011/05/18 04:00:00+00,CARY,Restaurant
25094913,04092016747,99,2021-08-19T04:00:00Z,NA,Inspection,Loc Nguyen,1467,SMITHFIELD'S CHICKEN N BAR-B-Q,2014/09/11 04:00:00+00,MORRISVILLE,Restaurant
25095999,04092016730,97.5,2021-08-19T04:00:00Z,No PIC signature due to COVID-19 precautions.,Inspection,Ursula Gadomski,2392,JIMMY JOHN'S #1863,2014/08/12 04:00:00+00,RALEIGH,Restaurant
25097412,04092016517,96.5,2021-08-19T04:00:00Z,"Please continue to review the proposed food code changes and let me know if you have any questions.

*Melodee Wallace Johnson - Melodee.Johnson@wakegov.com - 919.609.1783*",Inspection,Melodee Johnson,1953,MCDONALD'S #25393,2013/10/03 04:00:00+00,RALEIGH,Restaurant
25098979,04092018286,97,2021-08-19T04:00:00Z,"No PIC signature due to COVID-19 precautions.  If there are any questions, contact me at Samantha.Sparano@wakegov.com or 919-618-8964.",Inspection,Samatha Sparano,3198,BAGELS & BAO,2020/01/03 05:00:00+00,MORRISVILLE,Restaurant
25103621,04092010618,95,2021-08-19T04:00:00Z,Inspection led by Kendra Wiggins,Inspection,Sarah Thompson,5066,Roast Grill,1991/04/22 04:00:00+00,RALEIGH,Restaurant
25105482,04092440064,91,2021-08-19T04:00:00Z,Microwave in the instructional kitchen #1320 runs when door is opened. This microwave should be removed and replaced due to safety concerns. Sewer gas odor is present around the gym building and traffic circle. The source of this odor should be identified and repaired. Recommend checking the grease tank for the cafeteria. If the grease tank is full it may be in need of being pumped out by an approved contractor with the school system. Wasp nest is present on the picnic shelter roof fascia. Pest control treatments are needed to remove this nest.,Inspection,Jason Dunn,8559,NA,NA,NA,NA
25105866,04092010872,96,2021-08-19T04:00:00Z,NA,Inspection,Naterra McQueen,6655,Wake Med Kitchen,1992/02/12 05:00:00+00,RALEIGH,Restaurant
25106398,04092011334,98,2021-08-19T04:00:00Z,No PIC signature due to COVID-19 precautions.,Inspection,Ursula Gadomski,4211,Chick-fil-A,1993/08/25 04:00:00+00,RALEIGH,Restaurant
